score,MolW,cLogP,RotB,MolW.scaled,cLogP.scaled,RotB.scaled
-47.6299,258.277,1.35952,2,-0.891783735232021,-0.870607961249675,-1.38595683624153
-50.3099,262.419,1.7969,7,-0.83770496815268,-0.559381839994185,1.17050104116387
-58.4201,380.374,1.4863,3,0.70233872350441,-0.780395222549298,-0.874665260760446
-46.2301,367.515,1.5456,1,0.534449089058913,-0.738199171082723,-1.89724841172261
-47.4002,392.496,4.2131,6,0.860605940920095,1.15991157574845,0.659209465682794
-59.4701,320.433,3.46562,5,-0.080262767925522,0.6280278565202,0.147917890201714
-56.27,390.471,3.2963,6,0.834167142432489,0.507544965553582,0.659209465682794
-68.73,446.551,3.82092,7,1.56635865807939,0.880848380737302,1.17050104116387
-66.7602,442.874,3.5342,7,1.51835102250461,0.676827269835171,1.17050104116387
-47.2901,334.416,0.9824,2,0.102302031705194,-1.13895492464048,-1.38595683624153
-47.1499,239.319,0.8343,3,-1.13930311386315,-1.24433831793221,-0.874665260760446
-50,238.419,2.885,5,-1.15105369096876,0.214876568113408,0.147917890201714
-55.9201,356.447,4.82284,5,0.389943103053567,1.59378375823124,0.147917890201714
-39.72,221.264,0.99442,5,-1.37503274679833,-1.13040186328081,0.147917890201714
-51.7501,251.374,1.7671,3,-0.981910661631995,-0.580586601102177,-0.874665260760446
-62.97,380.403,0.7045,4,0.702717353211146,-1.33669999550998,-0.363373685279366
-51.6799,392.278,3.4876,2,0.857759690021183,0.643668146760256,-1.38595683624153
-54.2199,272.392,1.9215,3,-0.707495517625817,-0.470720322072848,-0.874665260760446
-52.68,347.26,2.0733,3,0.26999582319893,-0.362704122871734,-0.874665260760446
-54.1602,407.492,2.3488,8,1.05639666789301,-0.166666817997511,1.68179261664495
-61.2399,404.32,1.8986,8,1.01498241169415,-0.487015255944426,1.68179261664495
-46.57,257.337,2.1164,3,-0.904056560208984,-0.332035491873262,-0.874665260760446
-48.9098,372.459,1.0502,5,0.598998925959025,-1.09071053527397,0.147917890201714
-50.1701,343.33,2.8856,3,0.218684969837797,0.215303509612227,-0.874665260760446
-56.82,353.457,3.776,7,0.350905074669397,0.84888469385908,1.17050104116387
-51.9001,347.444,1.21968,4,0.272398163407187,-0.970113793241005,-0.363373685279366
-53.7699,357.458,3.541,4,0.403142918002194,0.681665940155115,-0.363373685279366
-60.8998,336.439,4.0376,5,0.128714717799232,1.035031187344,0.147917890201714
-46.7,263.41,0.6715,5,-0.824766277139733,-1.360181777945,0.147917890201714
-57,354.451,2.1036,6,0.363882934272697,-0.341143577181393,0.659209465682794
-45.69,237.343,2.1047,3,-1.16510215870834,-0.340360851100226,-0.874665260760446
-48.0899,245.413,3.2706,6,-1.05973865066144,0.48925763802085,0.659209465682794
-0.65768,131.18,6,4,-2.55118717788847,2.43141451614682,-0.363373685279366
-56.06,311.429,4.11518,4,-0.197820763768687,1.09023472314125,-0.363373685279366
-50.15,324.203,2.5627,3,-0.031040906049831,-0.014462173668668,-0.874665260760446
-0.7331,72.96,1,1,-3.31131895465313,-1.1264313073418,-1.89724841172261
-46.2798,345.359,0.8912,1,0.24517599311254,-1.20385003246091,-1.89724841172261
-1.0528,71.59,7,5,-3.32920594424721,3.14298368084454,0.147917890201714
-64.03,360.458,0.5418,5,0.442311508354204,-1.4524722986063,0.147917890201714
-43.39,273.423,2.06552,2,-0.694034578741509,-0.368240130973082,-1.38595683624153
-1.4298,132.08,2,7,-2.53943660078286,-0.414862142644077,1.17050104116387
-53.0999,282.347,2.2546,4,-0.577521078641066,-0.233696633312037,-0.363373685279366
-49.8301,348.465,0.1514,7,0.285728540323653,-1.73026890050429,1.17050104116387
-54.42,381.333,3.92894,5,0.714859616220269,0.95771208190795,0.147917890201714
-79.96,438.531,4.7907,6,1.46164795987168,1.57091392527786,0.659209465682794
-62.5101,433.43,4.0579,4,1.39504830007648,1.04947604138737,-0.363373685279366
-49.6501,323.776,3.3715,4,-0.0366159020766,0.561054966738851,-0.363373685279366
-55.9999,305.418,2.9986,5,-0.276301562637329,0.29571082522307,0.147917890201714
-56.7699,412.287,3.9628,3,1.1190011314723,0.981805813824615,-0.874665260760446
-67.7999,324.468,4.4763,6,-0.027581013902069,1.3471965798969,0.659209465682794
-68.4499,398.509,3.4737,6,0.939112852182307,0.633777335370958,0.659209465682794
-48.3001,373.519,0.6568,3,0.612838494550068,-1.37064184466606,-0.874665260760446
-57,313.466,4.7683,5,-0.171225290919672,1.55497477598863,0.147917890201714
-44.5499,333.472,3.9813,4,0.089976981941095,0.994969843371523,-0.363373685279366
-52.0801,288.416,3.3263,6,-0.498283020358951,0.528892040494513,0.659209465682794
-56.3599,348.447,1.4205,5,0.285493528781542,-0.827216473586408,0.147917890201714
-59.09,340.402,2.9567,5,0.180456425654236,0.265896077222235,0.147917890201714
-0.2761,124.34,8,5,-2.64049156389105,3.85455284554226,0.147917890201714
-47.5699,283.762,4.1483,2,-0.559046560191701,1.11380189387604,-1.38595683624153
-48.0401,310.463,1.486,3,-0.210433049862033,-0.780608693298707,-0.874665260760446
-52.26,351.512,3.2576,3,0.325510771924511,0.48000723887978,-0.874665260760446
-49.8601,305.349,3.84864,5,-0.277202440215426,0.900573077982723,0.147917890201714
-60.07,362.433,3.6835,7,0.468097497002609,0.78306454612454,1.17050104116387
-41.2501,256.191,0.95038,2,-0.919018961723452,-1.1617393692941,-1.38595683624153
-58.6299,359.47,2.91372,4,0.429411985931609,0.235312834523527,-0.363373685279366
-49.2102,338.843,0.5966,4,0.160101814867976,-1.41347830838086,-0.363373685279366
-53.37,492.461,2.4396,8,2.16576865243297,-0.102056337842958,1.68179261664495
-53.8399,336.388,1.08882,4,0.128048851763248,-1.06322973413335,-0.363373685279366
-58.27,338.86,4.2838,4,0.160323770213304,1.21021951569258,-0.363373685279366
-1.5792,122.12,4,5,-2.66947632075154,1.00827618675137,0.147917890201714
-42.33,325.438,0.0158,2,-0.014916503021587,-1.8267576792373,-1.38595683624153
-44.66,293.316,2.9959,5,-0.434307656117336,0.293789588478386,0.147917890201714
-61.3501,400.361,2.95602,9,0.96329292862628,0.265412210190241,2.19308419212603
-68.1101,363.914,4.1502,6,0.487433724439718,1.11515387528897,0.659209465682794
-69.51,354.406,2.2502,9,0.363295405417416,-0.236827537636707,2.19308419212603
-61.1101,353.915,4.2382,6,0.356884812796471,1.17777196178237,0.659209465682794
-44.6801,357.375,2.1315,4,0.402059253669122,-0.321290797486326,-0.363373685279366
-46.9,281.44,2.6745,4,-0.589363049124156,0.065091258944538,-0.363373685279366
-58.29,328.359,2.77432,6,0.023220647784487,0.136120092964664,0.659209465682794
-0.2862,103.24,7,5,-2.91597731603351,3.14298368084454,0.147917890201714
-52.69,340.478,0.153,4,0.181448696609821,-1.72913038984077,-0.363373685279366
-54.1399,333.388,1.6129,3,0.088880261411238,-0.690310566298566,-0.874665260760446
-46.2101,213.346,1.998,4,-1.47841171293407,-0.416285280973472,-0.363373685279366
-61.7698,346.393,2.571,7,0.258676100587199,-0.008556149601677,1.17050104116387
-0.64472,104.69,3,4,-2.89704583069671,0.296707022053646,-0.363373685279366
-45.7001,290.791,1.9628,5,-0.467274552996943,-0.441332515570832,0.147917890201714
-46.68,315.395,0.0831,4,-0.14603988732333,-1.77886907445314,-0.363373685279366
-46.29,243.391,2.6925,7,-1.08613828055869,0.077899503909096,1.17050104116387
-57.8901,352.494,3.3073,6,0.338331957166403,0.515372226365257,0.659209465682794
-36.3198,361.244,1.2613,2,0.45257367902643,-0.940498284606285,-1.38595683624153
-56.9001,360.435,2.3353,3,0.442011215828171,-0.17627300172093,-0.874665260760446
-55.9701,326.4,1.40312,2,-0.002356441715376,-0.839583545668854,-1.38595683624153
-54.2001,357.813,3.4266,4,0.407777867860515,0.600262427713695,-0.363373685279366
-49.2699,370.272,1.5352,4,0.57044502359241,-0.745599490395579,-0.363373685279366
-44.1999,251.29,0.7616,6,-0.983007382161851,-1.29606939620574,0.659209465682794
-61.4901,355.385,2.2523,7,0.376077422068955,-0.235333242390841,1.17050104116387
-58.59,303.402,1.6952,5,-0.30262285535388,-0.631748424043943,0.147917890201714
-36.4601,219.244,0.6631,4,-1.40140626430202,-1.36615895892846,-0.363373685279366
-61.09,380.438,2.3715,5,0.703174320098586,-0.150514197958873,0.147917890201714
-57.63,399.407,1.46678,6,0.950837316894341,-0.794285052644197,0.659209465682794
-0.6304,70.67,1,2,-3.3412176452885,-1.1264313073418,-1.38595683624153
-50.8601,263.337,2.0389,4,-0.825719379504965,-0.387182102137336,-0.363373685279366
-47.28,372.178,4.0295,2,0.59533013466272,1.02926747710995,-1.38595683624153
-57.4299,424.507,4.0831,4,1.27854785617282,1.06740758433775,-0.363373685279366
-49.3499,301.346,1.9834,4,-0.32946639594179,-0.426674190778059,-0.363373685279366
-60.1501,299.345,3.6094,3,-0.35559184570658,0.730337271020439,-0.874665260760446
-47.83,335.795,1.6458,2,0.120306527070334,-0.666899940780011,-1.38595683624153
-58.25,406.87,1.6428,7,1.04827571349336,-0.669034648274104,1.17050104116387
-46.3701,369.462,0.7238,5,0.559869504197367,-1.32296671063131,0.147917890201714
-45.9001,256.309,2.2398,4,-0.917478330502939,-0.244227856949563,-0.363373685279366
-66.9501,397.422,4.34844,5,0.924920766278095,1.25621534649864,0.147917890201714
-53.13,360.389,0.36438,4,0.441410630776107,-1.57871889980697,-0.363373685279366
-51.1601,319.405,2.2862,6,-0.093684538219478,-0.211211047707589,0.659209465682794
-61.9199,345.402,4.52788,2,0.245737409574252,1.383899317412,-1.38595683624153
-48.71,335.429,3.64032,4,0.115527959047389,0.752338989592893,-0.363373685279366
-44.1,297.318,2.36388,3,-0.382056756587755,-0.155936354993869,-0.874665260760446
-56.78,337.376,0.8995,7,0.140948374185843,-1.19794400839392,1.17050104116387
-60.1699,364.474,3.50964,3,0.49474519463876,0.659351131150194,-0.874665260760446
-56.9599,357.389,2.64258,4,0.402242040424098,0.042377971207386,-0.363373685279366
-60.5998,362.437,1.48102,4,0.468149721789746,-0.784152307738902,-0.363373685279366
-55.84,328.372,2.0774,5,0.023390378342679,-0.359786689296473,0.147917890201714
-52.2899,371.488,0.5722,7,0.586321358881758,-1.43084059599949,1.17050104116387
-50.4399,321.38,2.5769,2,-0.067898549571071,-0.00435789152996,-1.38595683624153
-63.2601,431.562,1.70002,5,1.37065932448396,-0.6283186606701,0.147917890201714
-66.0498,400.404,4.5404,3,0.963854345087992,1.39280816335402,-0.874665260760446
-59.34,335.423,3.5232,4,0.115449621866685,0.669000009023495,-0.363373685279366
-62.6601,386.447,2.5916,5,0.781629006573661,0.006102175191096,0.147917890201714
-62.3002,388.33,4.3162,4,0.806213825117938,1.23327435662879,-0.363373685279366
-46.4801,304.434,2.52742,4,-0.289148860272788,-0.039566333799204,-0.363373685279366
-53.8301,376.453,1.3772,5,0.651145375914333,-0.858027418417819,0.147917890201714
-66.1301,382.445,3.3633,6,0.72937810704408,0.55522009958833,0.659209465682794
-65.8998,358.461,1.861,5,0.416238283376549,-0.513770256537061,0.147917890201714
-55.4599,337.372,2.89904,5,0.140896149398707,0.224866999185764,0.147917890201714
-41.0801,351.388,0.4223,5,0.323891803523295,-1.53750481378768,0.147917890201714
-64.6601,397.292,3.3886,7,0.923223460696174,0.573222799455182,1.17050104116387
-51.09,357.385,0.9377,2,0.402189815636962,-1.17076206630247,-1.38595683624153
-59.1101,325.412,4.08972,6,-0.015255964137971,1.07211817220805,0.659209465682794
-1.1816,114.26,5,1,-2.7720980274738,1.71984535144909,-1.89724841172261
-62.55,396.516,4.3393,7,0.913091851991788,1.24971160433331,1.17050104116387
-53.6601,299.252,2.6998,3,-0.356806072007492,0.08309395881139,-0.874665260760446
-59.8598,357.498,3.2676,5,0.403665165873554,0.487122930526757,0.147917890201714
-36.1401,282.34,0.9025,3,-0.577612472018554,-1.19580930089983,-0.874665260760446
-59.6201,350.459,2.15202,9,0.311762596710956,-0.306689398226729,2.19308419212603
-52.1801,330.84,4.5452,2,0.055613072005598,1.39622369534457,-1.38595683624153
-53.7099,274.359,0.9796,3,-0.681813978551683,-1.14094731830163,-0.874665260760446
-59.7199,479.274,3.7833,6,1.99359658544232,0.854079148761373,0.659209465682794
-58.5301,358.423,2.56042,6,0.415742147898757,-0.016084551364179,0.659209465682794
-62.5199,339.439,2.7377,5,0.167883308151242,0.110062430153434,0.147917890201714
-68.7899,386.458,4.101,7,0.781772624738285,1.08014467238584,1.17050104116387
-39.36,308.495,2.3069,3,-0.236127645132951,-0.196481565998346,-0.874665260760446
-55.6901,355.427,1.9218,5,0.376625782333884,-0.470506851323439,0.147917890201714
-46.4,284.797,2.57,2,-0.545533396520258,-0.009267718766374,-1.38595683624153
-60.2501,353.51,3.2142,5,0.351597053098949,0.449125137131899,0.147917890201714
-61.0698,353.438,0.8373,7,0.350657006930501,-1.24220361043812,1.17050104116387
-54.53,296.333,1.7136,4,-0.394917110419997,-0.618655551413505,-0.363373685279366
-57.17,348.449,1.7818,3,0.28551964117511,-0.57012653438112,-0.874665260760446
-58.9201,353.488,2.0443,9,0.351309816769701,-0.383339628647968,2.19308419212603
-53.6702,385.664,4.1107,2,0.771406004491786,1.08704689328341,-1.38595683624153
-62.4498,387.365,4.7174,6,0.793614595221376,1.51875590550552,0.659209465682794
-37.3201,270.398,2.2312,1,-0.733529574013119,-0.250347351765963,-1.89724841172261
-1.1152,100.21,4,2,-2.95553759228904,1.00827618675137,-1.38595683624153
-49.6301,267.369,1.2064,4,-0.773076794071864,-0.97956343174819,-0.363373685279366
-0.0902,98.32,4,3,-2.98021380421081,1.00827618675137,-0.874665260760446
-64.5702,350.443,3.73442,6,0.311553697562412,0.819297647990948,0.659209465682794
-42.06,306.428,0.5877,6,-0.263114803885486,-1.41981127394667,0.659209465682794
-63.0501,397.479,1.40402,5,0.925664969494783,-0.838943133420626,0.147917890201714
-41.4599,267.373,1.8181,3,-0.773024569284729,-0.544296573702593,-0.874665260760446
-44.92,264.251,0.9297,3,-0.813786015644387,-1.17645461962005,-0.874665260760446
-69.3298,381.432,2.4992,7,0.716152179701885,-0.059646815626974,1.17050104116387
-56.3701,346.46,2.2206,6,0.259550865771727,-0.257889984911759,0.659209465682794
-58.6702,380.397,1.1925,7,0.702639016030442,-0.989454243137489,1.17050104116387
-57.8301,349.431,2.0191,5,0.298340826417,-0.401271171598351,0.147917890201714
-50.0699,395.684,4.33124,3,0.902229096267498,1.24397635686584,-0.874665260760446
-54.4701,320.418,0.8218,5,-0.080458610877282,-1.25323293249093,0.147917890201714
-52.3099,270.376,2.84322,3,-0.733816810342367,0.185147208412337,-0.874665260760446
-54.19,320.389,1.0127,3,-0.080837240584018,-1.11739437895014,-0.874665260760446
-59.9102,330.413,2.2276,6,0.050038075978829,-0.252909000758875,0.659209465682794
-67.1799,413.499,2.81664,7,1.13482524197451,0.166233700014672,1.17050104116387
-49.36,381.91,3.1461,2,0.722393041764639,0.400667277015984,-1.38595683624153
-52.8401,346.254,2.6587,6,0.256861289234223,0.053848466142314,0.659209465682794
-64.0101,360.401,3.42218,7,0.441567305137515,0.597117292005731,1.17050104116387
-49.6199,342.804,2.6558,5,0.211817410329412,0.05178491556469,0.147917890201714
-44.4801,287.469,2.7581,6,-0.510647238713402,0.124578441113267,0.659209465682794
-51.61,391.516,3.5029,1,0.847810868071773,0.654555154980131,-1.89724841172261
-1.7099,124.38,5,3,-2.63996931601969,1.71984535144909,-0.874665260760446
-57.1799,329.444,1.7331,5,0.03738662129513,-0.604779952701899,0.147917890201714
-57.1099,331.485,4.42026,6,0.064034318931281,1.30732024390724,0.659209465682794
-52.9902,339.439,3.3208,5,0.167883308151242,0.524978410088676,0.147917890201714
-50.6499,329.4,1.9654,2,0.036812148636634,-0.439482435742618,-1.38595683624153
-56.8101,350.444,2.0246,8,0.311566753759196,-0.397357541192513,1.68179261664495
-57.0001,387.484,3.51612,6,0.795168282638672,0.663962099337435,0.659209465682794
-50.3301,314.404,2.3119,1,-0.158978578336277,-0.192923720174857,-1.89724841172261
-42.1201,252.402,1.9217,6,-0.96848889133804,-0.470578008239909,0.659209465682794
-61.2701,337.463,4.1052,4,0.142084263306052,1.08313326287757,-0.363373685279366
-46.6099,329.422,0.45202,6,0.037099384965882,-1.51635697821286,0.659209465682794
-59.4,330.281,3.4604,5,0.048314658003341,0.624313465480478,0.147917890201714
-57.2401,316.361,0.6358,6,-0.133427601229983,-1.38558479712471,0.659209465682794
-61.0699,296.411,1.5663,7,-0.393898727070845,-0.72346968937348,1.17050104116387
-55.1001,331.485,1.61002,4,0.064034318931281,-0.692359885492895,-0.363373685279366
-59.7698,376.453,2.6835,7,0.651145375914333,0.071495381426817,1.17050104116387
-46.6701,326.36,1.11272,3,-0.002878689586735,-1.04622323109707,-0.874665260760446
-51.2501,323.418,0.1504,4,-0.041290020525273,-1.73098046966899,-0.363373685279366
-49.8801,394.396,2.1431,3,0.885412714809702,-0.313036595175833,-0.874665260760446
-47.2,296.371,0.71,5,-0.394420974942206,-1.33278636510414,0.147917890201714
-70.6801,347.459,2.168,6,0.272594006358947,-0.295318522974859,0.659209465682794
-43.5299,299.436,1.8946,3,-0.354403731799236,-0.489861532603217,-0.874665260760446
-56.98,342.461,1.4906,8,0.207339134832499,-0.777335475141097,1.68179261664495
-67.54,346.471,2.078,7,0.259694483936352,-0.359359747797655,1.17050104116387
-63.6398,335.326,1.0218,4,0.114183170778637,-1.11091909955139,-0.363373685279366
-57.17,338.386,3.81,5,0.154135132937686,0.873078045458803,0.147917890201714
-69.6998,360.448,4.0488,8,0.442180946386363,1.04300076198862,1.68179261664495
-57.1301,353.353,2.5574,4,0.349547230203861,-0.018233490241566,-0.363373685279366
-47.8299,299.386,3.8527,5,-0.355056541638436,0.903462048791395,0.147917890201714
-41.21,219.292,1.74202,1,-1.40077956685638,-0.598432755752796,-1.89724841172261
-49.76,330.348,0.2412,2,0.049189423187869,-1.66636998951443,-1.38595683624153
-43.9298,332.326,1.63,1,0.075014580426628,-0.678142733582235,-1.89724841172261
-51.8001,362.426,2.0287,7,0.468006103625121,-0.394440107617252,1.17050104116387
-59.3098,360.805,1.7246,4,0.446842008638252,-0.61082829060183,-0.363373685279366
-42.53,376.525,1.2549,4,0.652085422082781,-0.945052327260351,-0.363373685279366
-50.83,279.427,4.89452,4,-0.615645173250354,1.64478903595678,-0.363373685279366
-41.2301,240.347,1.0103,4,-1.1258813435692,-1.11910214494541,-0.363373685279366
-1.019,115.81,5,3,-2.7518609224586,1.71984535144909,-0.874665260760446
-54.0699,306.475,3.02822,4,-0.262501162636638,0.316787503881416,-0.363373685279366
-54.33,298.415,2.2965,5,-0.367734108715703,-0.203881885311202,0.147917890201714
-43.5301,221.304,1.1747,5,-1.37451049892697,-1.00212017426911,0.147917890201714
-56.0901,379.888,2.8297,3,0.695993411867384,0.175526793305624,-0.874665260760446
-65.1101,342.483,3.87582,6,0.207626371161747,0.919913527879207,0.659209465682794
-58.1601,355.389,1.0179,3,0.376129646856092,-1.11369421929371,-0.874665260760446
-0.0537,93.69,2,1,-3.04066399532074,-0.414862142644077,-1.89724841172261
-0.01558,103.95,4,3,-2.90670741631687,1.00827618675137,-0.874665260760446
-58.2801,358.435,0.8363,6,0.415898822260165,-1.24291517960282,0.659209465682794
-64.4101,401.334,3.5737,6,0.975996608097115,0.70493425184073,0.659209465682794
-34.29,371.499,1.9225,3,0.586464977046382,-0.470008752908151,-0.874665260760446
-51.4199,300.397,3.6875,7,-0.341856726689809,0.785910822783331,1.17050104116387
-54.0801,368.506,3.9654,5,0.54738778007186,0.983655893652828,0.147917890201714
-56.5502,332.513,3.281,4,0.077456089225235,0.496657957333707,-0.363373685279366
-47.0001,393.237,1.6547,2,0.870280582737042,-0.660566975214201,-1.38595683624153
-58.9799,356.426,3.0824,6,0.389668922921102,0.355340321224739,0.659209465682794
-56.44,355.228,2.655,6,0.374027599173867,0.051215660232932,0.659209465682794
-50.8301,319.413,0.867,5,-0.093580088645205,-1.2210700062466,0.147917890201714
-58.6199,350.434,1.2999,5,0.311436191791356,-0.913031714848953,0.147917890201714
-54.8001,395.866,2.0759,7,0.904605324082186,-0.36085404304352,1.17050104116387
-60.6599,384.471,2.8483,7,0.755829961728471,0.188761979769002,1.17050104116387
-56.08,371.359,1.90388,3,0.584637109496621,-0.483258170754822,-0.874665260760446
-43.9399,251.315,0.2283,5,-0.982680977242251,-1.67554923173903,0.147917890201714
-46.6099,315.358,1.98744,3,-0.146522966604338,-0.42379945135268,-0.874665260760446
-58.16,356.486,2.4227,5,0.390452294728143,-0.114081856726349,0.147917890201714
-52.4299,391.449,0.88772,6,0.846936102887245,-1.20632629315406,0.659209465682794
-53.23,370.494,0.0878,7,0.573343499278459,-1.77552469937906,1.17050104116387
-38.78,221.247,1.3073,5,-1.37525470214366,-0.90776610303019,0.147917890201714
-59.8199,373.482,3.5596,7,0.61235541526906,0.694901126618493,1.17050104116387
-44.9101,301.39,1.8348,3,-0.328891923283294,-0.532413368652141,-0.874665260760446
-51.19,251.37,2.6405,3,-0.981962886419131,0.040897907344815,-0.874665260760446
-51.0999,326.4,2.43668,4,-0.002356441715376,-0.104134119803875,-0.363373685279366
-57.5599,271.445,3.4836,9,-0.719859735980268,0.640821870101466,2.19308419212603
-56.13,394.426,1.7178,8,0.885804400713222,-0.615666960921775,1.68179261664495
-52.83,370.352,3.4542,3,0.57148951933513,0.619901736659353,-0.874665260760446
-66.8099,345.487,2.6199,7,0.246847186300893,0.026239582552042,1.17050104116387
-44.56,296.867,3.5414,4,-0.38794510133734,0.681950567820994,-0.363373685279366
-55.6401,359.43,0.8786,5,0.428889738060248,-1.2128158039361,0.147917890201714
-0.08472,118.53,4,2,-2.71634806720611,1.00827618675137,-1.38595683624153
-0.6467,105.25,5,1,-2.88973436049767,1.71984535144909,-1.89724841172261
-60.1201,321.343,1.6322,3,-0.068381628852079,-0.6765772814199,-0.874665260760446
-53.88,356.455,1.4096,3,0.390047552627838,-0.834972577481613,-0.874665260760446
-48.8501,313.419,2.0287,6,-0.17183893216852,-0.394440107617252,0.659209465682794
-53.4999,300.362,2.17594,3,-0.342313693577249,-0.289668663807159,-0.874665260760446
-48.8401,377.485,2.91994,2,0.664619370995425,0.239738794727947,-1.38595683624153
-54.4901,324.45,2.6281,8,-0.027816025444182,0.032074449702563,1.68179261664495
-49.3,339.436,0.2,3,0.167844139560889,-1.69568663909998,-0.874665260760446
-59.3,359.466,3.2873,5,0.429359761144472,0.501140843071302,0.147917890201714
-63.3501,356.442,1.5592,5,0.389877822069647,-0.728521830442833,0.147917890201714
-66.2201,379.378,3.7705,8,0.689334751507542,0.844971063453242,1.68179261664495
-53.6901,387.419,2.5558,5,0.794319629847712,-0.019372000905082,0.147917890201714
-57,339.338,1.7296,5,0.166564632276057,-0.607270444778342,0.147917890201714
-44.4798,390.328,2.54024,4,0.832300106292377,-0.030444017107779,-0.363373685279366
-48.4299,275.4,1.3143,5,-0.668222477699536,-0.902785118877306,0.147917890201714
-48.49,308.447,2.0921,3,-0.236754342578584,-0.349326622575417,-0.874665260760446
-52.11,310.413,4.5765,5,-0.211085859701233,1.41849581019961,0.147917890201714
-62.6399,346.736,2.7464,6,0.263154376084112,0.116253081886304,0.659209465682794
-50.91,283.375,1.4476,3,-0.56409930834711,-0.8079329492231,-0.874665260760446
-51.9301,352.544,3.0615,4,0.338984767005602,0.340468525682556,-0.363373685279366
-51.9001,318.339,1.9685,1,-0.107602443991225,-0.437276571332055,-1.89724841172261
-67.7401,369.49,4.45152,6,0.56023507770732,1.32956389599569,0.659209465682794
-51.1501,309.41,0.6883,4,-0.224181225075588,-1.34822741597808,-0.363373685279366
-61.03,385.468,1.3149,8,0.768846989922122,-0.902358177378487,1.68179261664495
-56.4201,320.345,1.9331,6,-0.081411713242514,-0.462466119762355,0.659209465682794
-53.49,434.246,2.5851,5,1.40570215665223,0.001476975620561,0.147917890201714
-43.6201,253.39,1.2985,4,-0.955589368915444,-0.91402791167953,-0.363373685279366
-46.3699,264.329,1.10688,3,-0.812767632295234,-1.05037879501891,-0.874665260760446
-54.1001,345.198,3.0143,4,0.243073945430315,0.306882461108824,-0.363373685279366
-51.3999,294.439,2.1806,4,-0.419645547128899,-0.286352751499668,-0.363373685279366
-57.37,330.48,1.79732,6,0.050912841163358,-0.559082980945012,0.659209465682794
-67.3999,392.462,4.37538,5,0.860162030229439,1.2753850197956,0.147917890201714
-48.95,365.836,2.4328,2,0.512527734658572,-0.106895008162902,-1.38595683624153
-56.43,277.412,1.4994,5,-0.641953409770121,-0.771073666491757,0.147917890201714
-54.8498,360.38,2.3941,7,0.441293125005051,-0.134432734836704,1.17050104116387
-50.6299,277.298,4.98798,2,-0.643441816203497,1.71129229008943,-1.38595683624153
-64.6601,402.498,3.47752,5,0.991194021153695,0.636495529580103,0.147917890201714
-60.1302,386.463,3.00456,8,0.781837905722205,0.299951777444668,1.68179261664495
-53.0601,344.459,1.9773,6,0.233425416006937,-0.431014762682715,0.659209465682794
-50.0299,387.402,2.2497,4,0.794097674502384,-0.237183322219056,-0.363373685279366
-49.9098,356.43,1.2572,7,0.389721147708239,-0.943415718181546,1.17050104116387
-53.4102,391.487,2.5047,8,0.847432238365037,-0.055733185221136,1.68179261664495
-0.32188,93.33,1,0,-3.04536422616299,-1.1264313073418,-2.40853998720369
-42.7401,334.401,2.02442,3,0.102106188753434,-0.397485623642159,-0.874665260760446
-40.4499,235.327,1.4059,2,-1.19142345142489,-0.837605383390995,-1.38595683624153
-52.0801,333.413,2.50018,4,0.089206666330839,-0.05894947784557,-0.363373685279366
-62.1301,352.475,2.67194,7,0.338083889427507,0.063269641882911,1.17050104116387
-44.4801,305.426,0.599,4,-0.276197113063057,-1.41177054238559,-0.363373685279366
-45.7401,274.254,2.8828,7,-0.683184879214003,0.213311115951073,1.17050104116387
-64.9698,422.876,3.78692,6,1.25725319921811,0.856655029137579,0.659209465682794
-42.8499,236.318,3.92656,1,-1.17848476041195,0.956018547295969,-1.89724841172261
-49.1001,354.38,3.19824,4,0.362955944301032,0.437768493263323,-0.363373685279366
-57.4301,343.395,0.0361,5,0.219533622628758,-1.81231282519394,0.147917890201714
-57.46,347.766,0.6501,5,0.276602258771636,-1.37540935806953,0.147917890201714
-45.74,414.556,2.75802,2,1.1486256419752,0.124521515580091,-1.38595683624153
-44.1901,377.674,0.1464,3,0.667086992187601,-1.73382674632778,-0.874665260760446
-48.4,298.342,2.54498,5,-0.368687211080936,-0.027071179267112,0.147917890201714
-56.4699,310.361,2.2323,3,-0.211764781934002,-0.249564625684796,-0.874665260760446
-55.3501,389.488,3.64638,4,0.821332900993814,0.756651098730961,-0.363373685279366
-59.8301,352.435,1.25352,8,0.337561641556146,-0.946034292707634,1.68179261664495
-66.4701,334.372,2.1774,7,0.101727559046698,-0.288629772826701,1.17050104116387
-43.3699,290.348,1.6805,4,-0.473058448172256,-0.642208490765,-0.363373685279366
-1.5841,94.14,2,3,-3.03478870676794,-0.414862142644077,-0.874665260760446
-64.6602,425.934,4.0511,9,1.29717904898359,1.04463737106742,2.19308419212603
-60.5701,321.53,4.58852,7,-0.065940120053471,1.42704887155927,1.17050104116387
-56.3399,354.357,0.8963,5,0.362655651775,-1.20022102972095,0.147917890201714
-47.5499,355.261,2.1929,3,0.374458453667739,-0.277600450773886,-0.874665260760446
-41.9998,347.396,1.956,5,0.271771465961555,-0.446171185890777,0.147917890201714
-46.9299,283.318,2.7186,1,-0.564843511563799,0.096471459107707,-1.89724841172261
-50.4398,357.215,2.33728,4,0.399970262183681,-0.174864094774829,-0.363373685279366
-42.24,379.283,2.90958,4,0.688094412813063,0.232366938181678,-0.363373685279366
-55.53,377.47,1.4649,7,0.664423528043665,-0.795622802673829,1.17050104116387
